House_ID,City,Locality_Tier,BHK,Bathrooms,Super_Area_sqft,Carpet_Area_sqft,Floor_No,Total_Floors,Property_Age_years,Parking,Furnishing,Lift,Gated_Society,Distance_to_Metro_km,Distance_to_CityCenter_km,Nearby_School_km,Nearby_Hospital_km,Crime_Rate_Index,Market_Price_INR,Price_per_sqft_INR
193,Mumbai,Mid,2,2,904.4,613.7,6,10,17,0,Fully-Furnished,1,0,1.13,23.37,4.37,3.49,46.7,14313491,15827
194,Bangalore,Mid,2,2,919.1,700.5,3,17,10,1,Fully-Furnished,1,1,2.64,9.43,1.91,1.34,52.3,8351150,9086
195,Hyderabad,Mid,2,2,962.8,659.8,12,18,0,1,Unfurnished,1,0,2.48,6.86,3.82,4.02,49.8,6649295,6906
196,Pune,Budget,1,1,572.4,474,13,17,2,0,Unfurnished,1,1,5.56,21.85,2.57,4.28,47,2935624,5129
197,Nagpur,Mid,2,2,859.3,685.4,8,8,3,1,Fully-Furnished,1,1,4.14,22.75,3.77,0.69,56.7,4183165,4868
198,Hyderabad,Mid,2,2,849.9,625.6,6,15,3,1,Unfurnished,1,1,2.16,12.41,2.05,1.76,52.5,6440368,7578
199,Nagpur,Budget,3,4,1344.6,1089.6,10,16,9,0,Fully-Furnished,1,0,1.31,21.42,1.93,6.33,54.1,6254819,4652
200,Nagpur,Mid,2,2,1047.7,734.4,8,17,10,1,Fully-Furnished,1,1,7.83,12.6,1.71,3.01,42.1,5559611,5306
201,Mumbai,Premium,3,2,1251.4,929.7,4,9,9,0,Semi-Furnished,1,0,0.2,19.84,2.53,1.24,28.8,22932354,18325
202,Bangalore,Mid,4,4,1754.6,1427.5,5,20,24,0,Fully-Furnished,1,0,4.07,6.07,1.85,2.02,40.3,18431064,10504
203,Nagpur,Premium,2,2,815.6,583.1,8,9,10,1,Semi-Furnished,1,1,4.16,7.12,0.86,1,35.7,5273564,6466
204,Mumbai,Mid,2,3,1001,764.3,2,17,16,1,Unfurnished,1,1,2.9,9.59,6.21,2.48,42.7,15405917,15391
205,Mumbai,Mid,2,2,728.6,609.9,6,9,25,1,Unfurnished,1,1,0.94,21.8,2.04,2.75,49.6,10565254,14501
206,Bangalore,Mid,4,4,1440.5,1139.6,4,9,5,1,Unfurnished,1,1,3.35,21.02,3.34,4.3,49.5,12409352,8615
207,Pune,Premium,3,4,1109.6,793.1,0,16,5,1,Unfurnished,1,1,0.2,18.95,1.4,2.26,45.8,10365872,9342
208,Pune,Mid,4,5,1398.7,1181.7,4,17,2,0,Unfurnished,1,1,1.06,9.51,3.16,4.38,15.7,12262540,8767
209,Pune,Premium,2,2,867.1,685.8,1,13,3,1,Fully-Furnished,1,1,3.42,6.2,3.28,2.11,25.9,9516069,10975
210,Bangalore,Mid,3,3,1081.2,890.2,11,29,7,1,Fully-Furnished,1,1,0.86,13.17,2.6,1.06,41.1,9864813,9124
211,Bangalore,Mid,2,2,1195.9,799.6,13,14,4,1,Unfurnished,1,0,1.52,7.11,2.31,3.55,29.9,12315022,10298
212,Hyderabad,Premium,3,3,1312.6,881,3,16,9,1,Semi-Furnished,1,1,2.3,0.5,0.45,2.65,15,12296649,9368
213,Bangalore,Premium,1,2,500.1,339,13,13,4,1,Semi-Furnished,1,1,2.75,1.66,0.2,0.3,45.9,6916937,13831
214,Pune,Premium,2,1,875,585.4,17,26,4,1,Fully-Furnished,1,1,0.55,22.53,0.22,0.3,25.6,8497695,9712
215,Bangalore,Mid,1,1,529.1,403.7,14,21,13,1,Unfurnished,1,1,3.01,7.66,3.22,4.54,46,4820004,9110
216,Bangalore,Budget,2,3,912.4,692.7,3,14,14,0,Unfurnished,1,0,1.42,19.67,2.93,7.34,54.3,5688769,6235
217,Pune,Mid,3,3,1397.5,1061.3,7,10,16,1,Fully-Furnished,0,1,0.2,8.03,2.06,1.55,26.4,13292913,9512
218,Pune,Mid,4,4,1763.8,1374.7,15,18,13,1,Semi-Furnished,1,0,0.26,9.16,1.45,3.62,54,14630429,8295
219,Bangalore,Budget,2,2,965,661.6,17,23,6,1,Semi-Furnished,1,1,4.36,33.43,3.43,3.55,59.7,6240316,6467
220,Pune,Budget,1,2,663.7,552.9,10,13,19,0,Semi-Furnished,1,0,0.2,22.17,1.95,2.76,45.4,3707889,5587
221,Hyderabad,Budget,2,1,850.1,640.8,10,17,11,0,Semi-Furnished,1,0,1.2,20.55,3.76,1.98,45.4,4614609,5428
222,Pune,Mid,1,1,608.7,426.7,13,16,5,1,Semi-Furnished,1,1,2.93,19.19,3.51,2.86,44.4,4124811,6776
223,Pune,Premium,3,3,1126.4,821.4,0,14,5,1,Fully-Furnished,1,1,0.2,3.05,1.22,1.65,22.9,13425083,11919
224,Nagpur,Mid,3,4,1247,985,0,3,5,0,Unfurnished,1,1,5.1,6.89,0.68,3.77,50.2,6592560,5287
225,Bangalore,Premium,4,4,2077.5,1435.6,19,22,14,1,Unfurnished,1,1,2.59,4.14,0.83,1.35,39.3,22899545,11023
226,Bangalore,Premium,3,4,1100,865.6,2,22,5,1,Fully-Furnished,1,1,0.2,14.1,2.22,2.1,17.5,12514679,11377
227,Hyderabad,Budget,1,1,540.4,445.1,8,13,8,0,Semi-Furnished,1,0,0.2,19.3,3.32,6.04,58.8,2143056,3966
228,Mumbai,Premium,3,4,1407.9,923.7,7,11,2,1,Semi-Furnished,0,0,0.2,1.17,1.69,2.91,38.6,29651782,21061
229,Hyderabad,Budget,2,2,784.3,543,8,16,3,1,Unfurnished,1,1,1.44,34.13,4.26,4.56,51.3,3346515,4267
230,Nagpur,Mid,1,2,483.8,371.5,2,6,10,1,Semi-Furnished,1,1,5.08,2.06,5.34,4.95,39.4,2864402,5921
231,Bangalore,Mid,4,4,1761.3,1426,14,17,8,1,Fully-Furnished,1,0,4.75,11.68,3.45,7.58,30.1,16328864,9271
232,Bangalore,Premium,4,4,1884.6,1263.4,18,22,0,1,Unfurnished,1,1,1.34,9.36,2.57,2.24,19.5,23922860,12694
233,Nagpur,Budget,3,3,1325.1,909.8,12,17,7,0,Unfurnished,1,0,6.24,9.58,5.61,3.48,57.9,6112584,4613
234,Hyderabad,Premium,3,3,1178.4,867.7,11,16,13,1,Unfurnished,1,1,2.29,19.06,1.34,3.27,25.6,10395703,8822
235,Mumbai,Mid,3,4,1180.4,803.7,3,26,4,0,Unfurnished,1,0,4.06,8.81,2.89,3.63,39.4,19414922,16448
236,Hyderabad,Premium,2,3,822,685.4,8,14,6,1,Fully-Furnished,1,1,1.58,9.96,1.85,2.54,27.7,8482360,10319
237,Pune,Premium,3,5,1142.6,829.4,4,7,0,1,Fully-Furnished,1,0,5.17,0.5,0.37,4.34,38.2,12940314,11325
238,Pune,Premium,2,2,873,586.6,2,20,6,1,Fully-Furnished,1,1,2.31,0.5,2.42,1.92,16.5,9545701,10934
239,Bangalore,Premium,4,5,1626,1163.3,19,28,8,1,Unfurnished,1,0,1.14,10.69,1.64,3.23,12.5,20364336,12524
240,Bangalore,Premium,4,3,1391.2,1081.2,2,16,2,0,Unfurnished,1,1,0.74,12.33,1.46,3.06,11.7,15426061,11088
241,Pune,Mid,2,2,774.5,622.8,10,14,2,1,Unfurnished,1,1,1.34,23.28,4.32,2.25,44.4,6371948,8227
242,Mumbai,Premium,2,3,818.8,657.2,6,14,13,1,Fully-Furnished,1,0,0.2,12.59,0.97,0.79,35.3,16926360,20672
243,Pune,Mid,2,2,721.2,564.9,1,16,13,1,Unfurnished,0,1,0.2,16,2.76,1.57,43,5047356,6999
244,Hyderabad,Premium,3,3,1134.7,912.2,2,7,8,1,Semi-Furnished,0,1,1.92,4.55,2.26,2.13,38.9,11308178,9966
245,Bangalore,Mid,3,3,1614,1323.1,6,19,19,1,Semi-Furnished,1,0,3.02,10.9,3.27,3.3,41.6,16371110,10143
246,Bangalore,Budget,1,2,480.7,331.9,13,16,21,0,Unfurnished,1,1,0.54,11.76,1.22,4.34,50,2863826,5958
247,Hyderabad,Premium,2,2,1073,762.6,7,9,10,1,Semi-Furnished,1,1,3.41,8.55,2.77,1.98,25.1,9455592,8812
248,Bangalore,Budget,2,2,885.1,623.6,11,23,3,1,Unfurnished,1,1,2.08,25.45,5.95,1.9,54.9,5948809,6721
249,Mumbai,Mid,4,5,1915.8,1364,2,9,11,1,Fully-Furnished,1,1,0.2,14.82,3.99,2.05,35.1,32878262,17162
250,Pune,Premium,3,3,1368.7,982.8,15,17,2,1,Unfurnished,1,1,1.86,0.5,2.57,2.82,27,16030393,11712
251,Nagpur,Mid,2,2,1012.8,805.9,5,6,5,0,Unfurnished,1,0,3.41,21.73,3.36,3.71,57,4039445,3988
252,Pune,Premium,2,3,925.9,632.8,4,18,11,0,Semi-Furnished,1,1,1.59,12.46,1.74,2.98,26.8,9359565,10109
253,Bangalore,Premium,2,2,910.5,702.1,2,16,3,1,Fully-Furnished,1,0,0.2,11.55,1.75,2.29,36.5,10329465,11345
254,Hyderabad,Mid,1,1,481.8,372.6,2,6,3,1,Semi-Furnished,1,1,0.56,7.74,2.07,5.13,35.9,4212032,8742
255,Bangalore,Mid,4,4,1543.9,1087.7,1,17,14,0,Unfurnished,1,1,1.64,8.79,2.05,1.68,25.8,14375854,9311
256,Bangalore,Mid,4,5,1966.1,1658.2,15,27,3,0,Semi-Furnished,1,0,2.05,14.91,4.39,3.53,50,17539780,8921
257,Pune,Budget,2,2,832.9,549.1,5,10,1,0,Semi-Furnished,1,0,0.2,21.59,3.65,4.51,62.2,4488827,5389
258,Mumbai,Mid,2,2,704.2,496.4,18,22,11,1,Unfurnished,1,1,0.38,16.56,4.13,1.76,36.2,11120972,15792
259,Pune,Budget,1,1,368.8,251.2,6,14,11,0,Unfurnished,1,1,1.19,18.04,3.45,7.14,32.6,1941077,5263
260,Mumbai,Premium,5,6,2187.4,1432,7,17,5,0,Fully-Furnished,1,1,0.2,0.62,0.2,3.41,30.5,43303004,19797
261,Mumbai,Mid,2,2,992.3,689,5,15,25,1,Unfurnished,1,0,3.62,8.06,1,5.24,44,16273655,16400
262,Mumbai,Mid,2,2,977.2,729.2,4,11,8,0,Unfurnished,1,1,1.64,15.88,0.93,1.15,42.1,13409553,13722
263,Hyderabad,Premium,2,3,889.6,745.7,0,10,11,0,Unfurnished,1,1,1.47,11.26,2.97,1.55,14.7,8090217,9094
264,Hyderabad,Mid,3,3,1192,834.6,12,14,9,1,Unfurnished,1,0,0.56,5.73,1.99,5.06,36.1,9824087,8242
265,Bangalore,Budget,2,3,695.9,555.6,7,8,5,1,Unfurnished,1,1,2.31,27.2,4.02,2.6,39.6,4482645,6442
266,Mumbai,Mid,2,3,820.3,636,16,16,7,0,Semi-Furnished,1,1,0.21,5.2,2.17,2.69,26,12830579,15641
267,Mumbai,Mid,2,2,802.9,669.5,13,29,1,0,Unfurnished,1,1,3.37,11.33,3.49,3.73,31,12828687,15978
268,Hyderabad,Premium,1,1,527,411.1,0,22,5,1,Fully-Furnished,1,1,0.2,3,1.69,3.06,40.6,5301331,10059
269,Nagpur,Budget,3,3,1277.4,986,7,16,4,1,Unfurnished,1,0,1.82,22.14,5.24,4.14,37.7,5772361,4519
270,Hyderabad,Premium,2,3,920.2,643.4,2,7,13,1,Unfurnished,1,0,0.2,12.1,3.88,2.95,24.1,8524539,9264
271,Bangalore,Mid,1,1,574.5,408.1,3,17,7,1,Semi-Furnished,1,1,3.76,19.07,1.8,2.89,23.8,4742773,8255
272,Bangalore,Premium,2,3,802.4,614.8,20,21,8,0,Semi-Furnished,1,1,0.83,1.34,2.21,1.95,13.9,9989954,12450
273,Nagpur,Mid,3,3,1334.2,1097.2,5,6,9,1,Unfurnished,1,1,4.55,16.34,2.21,4.16,26.4,7624486,5715
274,Nagpur,Premium,4,5,1630,1077,3,10,1,1,Semi-Furnished,1,1,0.82,9.41,0.2,2.79,19.8,11751538,7210
275,Mumbai,Premium,3,4,1302.7,857.2,4,13,1,1,Semi-Furnished,1,0,0.65,1.74,0.2,2.03,26.3,27101969,20804
276,Mumbai,Mid,2,3,894.3,639.4,10,11,12,1,Unfurnished,0,0,2.25,9.05,0.63,0.3,55.7,12330466,13788
277,Pune,Mid,2,3,945.3,647.4,4,19,8,1,Unfurnished,1,0,0.2,14.21,3.76,1.63,39.8,7725874,8173
278,Nagpur,Mid,2,2,1031.8,809.9,2,10,19,1,Semi-Furnished,1,0,5.7,14.42,1.98,1.62,35.6,4623337,4481
279,Mumbai,Budget,1,1,501.6,350.6,22,28,13,0,Unfurnished,1,1,6.12,26.45,2.66,2.57,46.2,4711563,9393
280,Pune,Premium,1,1,608.7,493.1,12,13,10,1,Unfurnished,1,1,2.67,17.88,2.76,1.92,20.9,5501090,9037
281,Pune,Mid,3,3,1173.4,786.9,1,16,10,1,Fully-Furnished,1,0,0.42,5.8,2.41,3.58,46.6,10704669,9123
282,Mumbai,Budget,2,2,1016.5,837.6,9,19,20,0,Fully-Furnished,1,0,1.59,19.5,5.43,4.93,46.2,12745920,12539
283,Nagpur,Mid,4,4,1398,940.1,7,11,4,1,Fully-Furnished,1,1,3.82,18.36,2.28,1.66,62.6,7602800,5438
284,Mumbai,Mid,2,2,827.7,540.1,10,18,26,1,Unfurnished,1,1,1.72,18.52,1.55,3.15,47.1,12979614,15682
285,Pune,Mid,1,1,472.7,311.1,7,13,5,0,Semi-Furnished,1,1,0.2,5.18,2.33,1.13,45.8,4276745,9047
286,Bangalore,Budget,1,1,498.3,410.5,3,22,14,1,Semi-Furnished,1,0,2.27,26.06,3.86,3.61,58.7,2541896,5101
287,Nagpur,Mid,2,3,832.4,648.4,5,6,4,0,Semi-Furnished,0,1,6.11,18.93,2.97,7.54,52.5,4015369,4824
288,Hyderabad,Mid,3,4,1471.7,1021.1,1,8,11,1,Unfurnished,1,0,2.49,19.42,3.44,1.62,41,11420115,7760
289,Pune,Mid,2,3,1019.7,803.1,9,17,3,1,Semi-Furnished,1,1,2.27,4.84,1.61,4.27,45,9801237,9612
290,Pune,Premium,3,4,1322,1113.1,11,16,21,1,Unfurnished,1,1,2.29,11.72,0.88,1.07,37.9,14190249,10734
291,Pune,Mid,3,3,1452.6,970.9,4,9,11,1,Fully-Furnished,1,0,0.2,21.98,3.1,3.97,26.7,12371220,8517
292,Pune,Premium,3,4,1127.9,943.3,3,17,8,1,Fully-Furnished,1,1,3.09,1.64,2.87,2.64,39.3,13864733,12293
293,Mumbai,Mid,1,1,505.9,424.4,23,25,8,1,Fully-Furnished,1,1,1.49,12.8,3.84,0.3,41.4,8411194,16626
294,Nagpur,Premium,2,3,865,677,14,20,3,0,Semi-Furnished,1,0,3.87,9.84,1.05,2.31,37,6076623,7025
295,Nagpur,Mid,1,1,615.5,472.9,5,7,10,1,Unfurnished,1,0,3.46,8.42,4.73,1.01,25.8,3199772,5199
296,Pune,Budget,2,3,709.6,580.6,6,12,14,0,Semi-Furnished,1,1,1.56,10.49,2.5,4.71,62.8,4914994,6926
297,Bangalore,Mid,4,3,1824.9,1352.2,17,17,14,1,Unfurnished,1,0,0.2,10.24,2.92,4.41,64.9,15496162,8492
298,Mumbai,Budget,1,1,505.5,348.2,1,18,12,1,Unfurnished,1,0,3.82,19.68,2.95,1.76,54.7,5227317,10341
299,Pune,Mid,3,4,1095.6,836.7,10,17,16,1,Unfurnished,1,1,1.22,7.62,1.63,3.68,50.1,9593734,8757
300,Bangalore,Premium,4,4,1796.6,1367.8,9,19,0,1,Fully-Furnished,1,1,0.43,12.02,1.82,4.18,36.1,23583622,13127
301,Bangalore,Premium,3,3,1211.8,936.6,15,17,11,1,Semi-Furnished,1,1,0.51,3.39,0.2,0.67,20.6,14514961,11978
302,Hyderabad,Premium,3,3,1313.9,1060,9,14,3,1,Fully-Furnished,1,1,3.12,16.55,0.61,3.15,34.4,13639707,10381
303,Hyderabad,Premium,4,4,1744.3,1318.1,0,14,10,1,Fully-Furnished,1,1,0.2,2.63,2.48,0.5,29.3,18846374,10805
304,Mumbai,Mid,3,4,1507.1,1092.1,4,20,2,1,Unfurnished,1,1,1.83,12.96,3.1,3.69,36.2,25209250,16727
305,Hyderabad,Mid,1,1,462.6,305.7,0,17,1,0,Fully-Furnished,1,1,2.74,4.62,4.15,2.88,46.1,3991909,8629
306,Hyderabad,Premium,2,2,1062.2,711.3,1,11,7,1,Fully-Furnished,1,0,1.84,8.39,2.92,2.75,32.6,9638776,9074
307,Nagpur,Mid,3,3,1503.5,1161.5,0,13,7,0,Fully-Furnished,1,0,5.84,16.82,1.97,2.04,56.5,8327147,5539
308,Mumbai,Mid,3,3,1320.9,1019.6,18,19,12,1,Fully-Furnished,1,1,2.85,0.5,5.1,0.3,57.2,22248840,16844
309,Hyderabad,Budget,1,1,626,411.6,12,17,1,1,Semi-Furnished,0,0,0.2,10.91,1.89,4.06,58.9,3548765,5669
310,Pune,Budget,2,2,689.4,554.6,8,14,11,0,Unfurnished,1,0,1.31,26.01,4.18,3.74,48.5,3690675,5353
311,Hyderabad,Premium,4,4,1633.1,1283.3,3,6,7,1,Semi-Furnished,1,1,0.2,2.75,0.2,4.35,41.7,15177696,9294
312,Hyderabad,Premium,3,3,1465.6,1040.1,13,25,7,1,Semi-Furnished,1,0,2.7,14.87,1.82,0.81,30.3,13846170,9447
313,Pune,Budget,3,4,780.2,629.7,23,27,9,1,Semi-Furnished,1,0,3.09,20.91,3.82,8.45,56.5,5389291,6908
314,Hyderabad,Mid,2,1,667,450.7,18,21,8,1,Unfurnished,1,1,3.77,3.31,3.72,4.59,47.8,4904797,7354
315,Mumbai,Budget,3,2,1139.6,800.1,15,20,17,0,Fully-Furnished,1,0,2.14,18.87,0.2,7.38,60.7,12602959,11059
316,Hyderabad,Premium,2,2,1078.4,891.1,13,15,13,1,Unfurnished,1,0,1.73,9.9,2,4.03,22,10296424,9548
317,Nagpur,Mid,2,2,1091.1,775.2,2,5,16,0,Fully-Furnished,0,1,4.78,8.04,5.53,3.29,34.2,5855010,5366
318,Bangalore,Budget,2,3,866.4,704.6,2,13,9,1,Semi-Furnished,1,0,3.27,23.43,4.73,3.42,57.7,6046819,6979
319,Bangalore,Premium,3,2,1271.9,866.3,1,9,12,1,Semi-Furnished,1,1,1.9,9.25,0.83,1.96,8.2,16810461,13217
320,Mumbai,Budget,2,2,869.8,652.5,6,20,19,1,Unfurnished,1,0,3.52,19.78,5.09,4.91,40.5,11055344,12710
321,Nagpur,Mid,2,3,1042,856.8,8,16,11,1,Fully-Furnished,1,0,8.04,16.76,3.01,6.43,43.8,5582743,5358
322,Mumbai,Premium,2,2,1038.4,872,11,24,4,1,Fully-Furnished,1,0,5.45,10.21,2.88,1.87,36.3,20028921,19288
323,Mumbai,Premium,5,5,2142.8,1514.8,22,26,9,1,Semi-Furnished,1,0,1.77,7.03,3.86,1.86,28.5,41674213,19448
324,Bangalore,Budget,1,1,587.9,397.9,9,21,12,0,Unfurnished,1,0,4.91,18.55,7.05,2.31,42.4,3154706,5366
325,Mumbai,Budget,1,1,584.9,475,12,17,0,1,Unfurnished,1,1,0.2,23.67,2.02,4.93,27.2,6433396,10999
326,Pune,Mid,1,2,761.7,587.6,11,17,3,1,Semi-Furnished,1,1,0.2,18.68,4.29,2.43,28,6906235,9067
327,Mumbai,Mid,2,2,890.8,625.6,15,26,9,1,Unfurnished,1,0,0.37,11.63,2.14,1.04,34.5,13144271,14756
328,Mumbai,Premium,3,2,1335.2,1039.1,6,16,7,1,Unfurnished,1,0,0.2,6.12,0.2,2.51,44.1,26487084,19838
329,Bangalore,Mid,3,4,1341,1068.3,6,21,1,1,Semi-Furnished,1,1,1.59,18.58,1.76,1.63,52.3,12343588,9205
330,Bangalore,Budget,2,1,884.2,698.2,8,11,13,1,Fully-Furnished,1,0,4.74,22.08,5.53,4.55,52,6093348,6891
331,Hyderabad,Mid,2,3,1130.4,794.1,6,7,13,1,Unfurnished,1,1,0.2,13.05,2.32,1.32,61.9,7871894,6964
332,Bangalore,Mid,2,2,786.4,573.4,15,24,5,0,Unfurnished,1,0,4.79,16.99,3.22,3.9,49.2,6198170,7882
333,Pune,Mid,2,3,931.3,700.3,3,3,3,1,Semi-Furnished,0,0,0.2,16.17,1.51,1.08,49.8,7746668,8318
334,Hyderabad,Mid,3,2,1199.7,969.8,8,16,14,0,Unfurnished,0,0,0.2,12.05,2.13,5.44,45.1,9085119,7573
335,Bangalore,Premium,3,3,1209,819.3,9,19,9,1,Unfurnished,1,0,5.5,5.38,3,3.52,25.4,13308342,11008
336,Hyderabad,Premium,3,4,1218.4,857.4,11,15,11,1,Fully-Furnished,1,1,1.23,0.5,3.54,4.54,31.6,13947199,11447
337,Mumbai,Budget,2,2,826.8,697,23,24,8,1,Semi-Furnished,1,1,5.69,30.58,1.81,3.5,44.7,10315719,12477
338,Mumbai,Mid,2,2,1074.3,803.3,10,21,8,1,Semi-Furnished,1,1,0.2,12.12,4.85,3.34,34.3,16837077,15673
339,Pune,Mid,2,3,690.3,469.6,10,19,9,0,Semi-Furnished,1,1,0.2,19.13,2.53,2.36,40.6,5596461,8107
340,Pune,Mid,2,2,914.8,681,9,10,9,1,Unfurnished,1,0,3.55,9.35,2.05,2.12,54.1,7547600,8251
341,Pune,Premium,2,2,828.5,615.2,1,11,4,1,Semi-Furnished,1,0,3.29,7.82,1,2.02,28.1,8678035,10474
342,Mumbai,Mid,3,3,1224.3,932.2,12,13,5,1,Unfurnished,1,1,4.01,23.31,1.78,2.31,60.1,16369547,13371
343,Hyderabad,Mid,4,4,1744.8,1291,1,8,1,1,Semi-Furnished,1,0,1.6,10.11,1.42,3.6,53.3,12435241,7127
344,Pune,Mid,1,2,754.7,549.2,12,13,12,0,Fully-Furnished,1,1,2.74,29.43,1.41,3.39,29.2,5294264,7015
345,Hyderabad,Budget,1,1,648.1,456.7,11,11,1,0,Unfurnished,1,0,0.2,29.42,3.51,2.49,64.9,1836590,2834
346,Hyderabad,Budget,3,3,1439.7,1221.4,13,17,17,1,Unfurnished,1,0,1.38,31.69,3.16,2.71,64.8,7880291,5474
347,Nagpur,Mid,3,3,1634.7,1147.9,2,8,9,0,Semi-Furnished,1,1,0.33,4.28,3.26,1.09,54.6,9826936,6011
348,Hyderabad,Premium,5,5,1939.9,1484.1,14,16,5,1,Semi-Furnished,1,1,0.34,20.42,3.67,1.94,36.1,18281003,9424
349,Mumbai,Premium,2,3,872.1,656.3,4,15,16,1,Unfurnished,1,1,0.6,20.72,1.95,1.28,29.4,15484646,17756
350,Nagpur,Mid,2,2,803.4,612.1,1,4,11,0,Unfurnished,1,0,3.86,16.53,1.12,3.54,41.9,3323268,4137
351,Pune,Mid,1,1,597.6,471,7,9,0,0,Semi-Furnished,1,1,0.2,7.22,4.91,3.1,32,5711236,9557
352,Hyderabad,Mid,3,3,1533.6,1075.8,7,14,12,0,Semi-Furnished,1,1,0.2,19.79,4.29,2.63,33,10963473,7149
353,Mumbai,Premium,2,2,997.3,669.3,2,22,10,1,Semi-Furnished,1,1,4.74,18.33,1.79,1.57,42.6,17709438,17757
354,Pune,Budget,1,1,506.2,330.3,3,15,8,0,Semi-Furnished,1,0,1.66,24.53,2.32,4.94,56.5,1898785,3751
355,Hyderabad,Budget,2,2,791.6,547.2,8,10,3,1,Unfurnished,1,0,4.95,17.95,4.59,3.22,54.3,4010850,5067
356,Bangalore,Budget,2,2,781.8,646.3,12,19,2,1,Semi-Furnished,1,0,4.4,27.51,7.16,5.06,56.6,5046328,6455
357,Hyderabad,Premium,3,3,1152.2,854.3,2,16,6,1,Fully-Furnished,1,1,3.63,9.31,2.7,3.7,34.1,12312303,10686
358,Hyderabad,Mid,2,3,646.7,513.7,11,12,15,1,Semi-Furnished,0,1,1.03,7.15,2.42,0.82,48.5,4708730,7281
359,Hyderabad,Mid,3,3,1503.2,1199.5,5,9,1,1,Unfurnished,1,1,1.03,17.77,2.26,2.77,41.9,11281975,7505
360,Hyderabad,Mid,3,4,1425.5,1205.1,8,12,1,0,Unfurnished,1,1,1.35,11.25,3.5,0.54,26,11116633,7798
361,Pune,Mid,1,1,540.6,449.8,16,18,4,0,Unfurnished,1,1,0.28,21.29,2.17,2.67,40.6,3745098,6928
362,Pune,Budget,2,3,924.1,686.5,0,7,9,1,Unfurnished,1,0,1.38,13.51,3.88,6.36,60.8,5969029,6459
363,Bangalore,Mid,3,3,1086.6,787.8,2,30,4,1,Unfurnished,1,0,2.18,10.07,2.37,2.36,28.6,10318116,9496
364,Nagpur,Budget,2,3,975.8,788,7,9,7,1,Unfurnished,1,0,2.07,20.58,1.81,5.15,50.3,3940395,4038
365,Bangalore,Premium,3,3,1217.7,1001.2,0,9,21,1,Semi-Furnished,1,0,3.12,5.49,1.66,0.92,26.3,15274330,12544
366,Nagpur,Mid,2,2,885.2,649.3,10,13,19,0,Unfurnished,1,0,0.56,12.39,3.78,1.48,56.9,3578597,4043
367,Mumbai,Budget,1,2,517.1,372.8,12,17,8,0,Unfurnished,1,0,0.2,29.69,3.8,3.31,51.6,5042853,9752
368,Mumbai,Premium,3,3,1132.7,948.6,0,12,3,1,Semi-Furnished,1,1,0.33,14.73,0.2,2.84,5,24197342,21363
369,Mumbai,Mid,4,5,1679.5,1325.4,0,11,12,0,Unfurnished,1,0,4.45,5.79,1.87,5.07,47.3,26907834,16021
370,Pune,Mid,3,3,1354.4,1018.2,5,10,12,1,Fully-Furnished,1,1,4.59,24.41,3.86,2.46,39,11724832,8657
371,Nagpur,Mid,1,1,666.7,499.2,4,13,8,0,Semi-Furnished,1,0,1.53,13.43,4.67,4.62,41.7,3065072,4597
372,Pune,Mid,2,1,830.2,598.9,7,11,12,1,Semi-Furnished,1,1,5.34,10.99,2.38,3.54,26.3,6824338,8220
373,Nagpur,Mid,1,2,594.3,479.7,10,15,13,1,Semi-Furnished,1,1,4.5,7.55,2.85,2.24,41.4,3147913,5297
374,Nagpur,Mid,3,5,1408.9,1026,16,16,4,0,Semi-Furnished,1,1,5.84,15.23,1.43,3.56,42.1,7835631,5562
375,Mumbai,Budget,1,2,497.8,419.9,9,18,14,0,Unfurnished,0,0,5.27,27.38,3.78,2.19,50.8,4020171,8076
376,Mumbai,Premium,2,2,898.8,602.7,0,26,6,0,Unfurnished,1,1,0.2,11.91,3.1,2.05,39.6,16940762,18848
377,Pune,Budget,1,1,517.9,349.6,5,15,9,0,Unfurnished,1,1,0.2,19.24,3.76,5.39,44.5,2821018,5447
378,Pune,Mid,3,3,1263.8,1022.9,8,9,1,0,Fully-Furnished,1,0,3.02,8.98,1.57,3.05,42.5,11633296,9205
379,Pune,Premium,2,3,724,591.8,12,13,4,1,Unfurnished,1,1,1.44,14.27,0.62,0.31,25.7,7070388,9766
380,Bangalore,Mid,2,2,920.5,705.9,11,16,4,0,Semi-Furnished,1,1,0.38,1.86,3.23,3.19,54,9761853,10605
381,Pune,Budget,2,3,1099.9,781.9,8,18,10,0,Unfurnished,1,0,4.95,5.87,3.54,4.64,69.6,7456398,6779
382,Mumbai,Budget,2,3,922.6,734.1,8,12,8,0,Fully-Furnished,0,0,0.2,31.82,5.73,3.22,50.5,10720534,11620
383,Pune,Mid,3,4,1150.6,913.1,5,11,6,1,Semi-Furnished,1,0,1.65,7.73,3.36,0.95,33.1,10182913,8850
384,Mumbai,Mid,3,2,1013,740.1,9,17,1,1,Unfurnished,1,1,4.46,10.03,3.39,1.87,42.9,17198389,16978
385,Hyderabad,Mid,2,1,904.5,765.6,20,20,6,1,Semi-Furnished,1,0,0.58,11.57,1.34,3.78,33.8,6899162,7628
386,Hyderabad,Mid,2,1,1118,843.8,6,15,11,1,Unfurnished,1,1,2.54,24.57,5.16,4.26,23.9,7609394,6806
387,Hyderabad,Mid,2,3,825.6,630.6,6,13,11,1,Unfurnished,0,0,3.42,15.34,2.36,3.07,53.8,5582393,6762
